name|score|coords
Lake Victoria Serena Resort|5.6298181916e-05|0.22563, 32.54891,
Samarinda|0.000231923490435|-0.48585, 117.1466,
Tainan|5.6298181916e-05|22.99083, 120.21333,
North Las Vegas|5.6298181916e-05|36.19886, -115.1175,
Village of Sandy Creek|0.000104057353644|43.64337, -76.08632,
East Fork Wallowa River|5.6298181916e-05|45.27432, -117.21156,
San Francisco State Fish and Game Refuge|5.6298181916e-05|37.56049, -122.42414,
Rennes|5.6298181916e-05|48.11198, -1.67429,
Belgrade|0.000104057353644|44.80401, 20.46513,
KSORC Korea South Pacific Ocean Research Center|0.00342109907961|7.45168, 151.89756,
Estación Mapocho|5.6298181916e-05|-33.43212, -70.65433,
Bongaigaon|5.6298181916e-05|26.4603, 90.6464,
Tromso Cemetery|0.000231923490435|44.97746, -94.89472,
City of Farmington Hills|5.6298181916e-05|42.486, -83.37712,
Kingdom of Sweden|0.00540952133766|62.0, 15.0,
Chanhassen|0.000104057353644|44.86219, -93.53079,
Brolga Hut|5.6298181916e-05|-15.42548, 144.43175,
Town of Hector|0.000104057353644|35.46459, -92.97631,
Geyserville|0.000148593529336|38.70769, -122.9025,
Wenatchee|0.000104057353644|47.42346, -120.31035,
Bennett County|5.6298181916e-05|43.19492, -101.66397,
Multān|0.000148593529336|30.19556, 71.47528,
Stein|5.6298181916e-05|47.54517, 7.95275,
Town of Batesland|5.6298181916e-05|43.12782, -102.1017,
Santa Cruz Island|0.000104057353644|34.0262, -119.76505,
Bates County|5.6298181916e-05|38.25729, -94.34,
Hamburg|0.00108953268149|53.57532, 10.01534,
Western Pacific Addition|0.000456809330976|40.71995, -111.92383,
Zirconia|0.000191036686912|35.24178, -82.41623,
Islamic Republic of Afghanistan|0.00142462082689|33.0, 66.0,
El Dorado County|0.000271570028108|38.77874, -120.52465,
Owens River Gorge|0.000104057353644|37.40632, -118.50595,
Twelve Oaks|5.6298181916e-05|35.76953, -83.90268,
Southwestern Region|5.6298181916e-05|41.2732, 20.94821,
City of Lewisburg|0.000148593529336|35.44943, -86.78877,
Anvers Island|5.6298181916e-05|-64.6, -63.5,
Northshore Estates|5.6298181916e-05|35.11618, -85.21218,
Hansel Neighborhood Center|5.6298181916e-05|41.6756, -86.2664,
Aldeia de Paio Pires|5.6298181916e-05|38.61188, -9.07157,
Banting|0.000104057353644|24.8419, 105.281,
Maxey-sur-Meuse|0.000104057353644|48.45089, 5.69794,
Orekhovo-Zuyevo|5.6298181916e-05|55.80672, 38.96178,
Loreto|0.000191036686912|-4.0, -74.5,
Wilāyat-e Zābul|0.000148593529336|32.25, 67.25,
Old Elem Church (historical)|5.6298181916e-05|36.96876, -77.08635,
Vishnu|5.6298181916e-05|31.37404, 76.8313,
Grand Bay|0.000231923490435|30.47631, -88.34223,
Morn|5.6298181916e-05|47.98418, 12.51079,
Fairfax County|0.000526488763961|38.83469, -77.27622,
Republic of Kosovo|5.6298181916e-05|42.58333, 20.91667,
Gurun|0.000310185160429|37.73611, 127.95352,
Caofeidian|5.6298181916e-05|38.94032, 118.54351,
Leiden|5.6298181916e-05|52.15833, 4.49306,
Tayan|5.6298181916e-05|39.9026, 71.10826,
El Tiempo|5.6298181916e-05|22.80445, -81.63864,
Carpinteria|0.000148593529336|34.39888, -119.51846,
Terai|5.6298181916e-05|35.93429, 139.50688,
Republic of Madagascar|0.00173880504428|-20.0, 47.0,
Izard County|5.6298181916e-05|36.09487, -91.91342,
Colonia Verónica López|5.6298181916e-05|19.76278, -101.14556,
Lancaster County|0.00042115192993|40.78417, -96.68776,
Bear Lake County|5.6298181916e-05|42.28479, -111.32965,
Comfort Inn JFK Airport|0.000104057353644|40.6646, -73.7837,
Loucks Mills|5.6298181916e-05|41.84507, -77.7011,
Northern Rockies Regional Airport|0.000191036686912|58.83693, -122.59965,
Brainerd|0.000104057353644|46.35802, -94.20083,
Ratanakiri|0.000104057353644|13.83333, 107.11667,
Baraga County|5.6298181916e-05|46.69976, -88.35215,
Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés|0.000104057353644|12.52449, -81.71983,
Hardeeville|5.6298181916e-05|32.28714, -81.08067,
DeLand|5.6298181916e-05|29.02832, -81.30312,
Mendoza|5.6298181916e-05|-32.89084, -68.82717,
Tizapa|5.6298181916e-05|19.17278, -97.07417,
Oklahoma|0.00362035404619|35.49209, -97.50328,
Kailua|5.6298181916e-05|21.40241, -157.74054,
Hatti|5.6298181916e-05|16.19836, 76.66037,
City of McLaughlin|5.6298181916e-05|45.81331, -100.81068,
Micaville|0.000104057353644|33.49678, -85.54107,
Lakhra|5.6298181916e-05|25.9081, 88.18117,
Port Hardy Airport|5.6298181916e-05|50.68056, -127.36667,
Wedowee|5.6298181916e-05|33.309, -85.48467,
Victoria County|5.6298181916e-05|28.79635, -96.97153,
Fort Dauphin|5.6298181916e-05|-25.03249, 46.98329,
Murray Basin|0.000491905995088|34.08394, -109.24731,
San Miguel del Cantil|0.000104057353644|24.94443, -106.25924,
Kongiganak Airport|0.000627522584639|59.96331, -162.87981,
Gora Bol’shoy Albay|5.6298181916e-05|69.57225, 154.59274,
City of Farley|5.6298181916e-05|42.44349, -91.01023,
Coromandel Peninsula|0.000104057353644|-36.83333, 175.58333,
Escondido|5.6298181916e-05|33.11921, -117.08642,
Campo de La Cruz|5.6298181916e-05|10.37844, -74.90258,
Cinzano|5.6298181916e-05|45.09425, 7.92563,
California Orientation Center for the Blind|0.000104057353644|37.89766, -122.3026,
Rogue River|0.000148593529336|42.43595, -123.172,
Vineland|5.6298181916e-05|39.48623, -75.02573,
Riiser-Larsen Peninsula|0.000148593529336|-68.91667, 34.0,
Republic of Guatemala|0.00222781565904|15.5, -90.25,
Ottawa|0.00243651660982|45.41117, -75.69812,
Livonija|5.6298181916e-05|58.0, 26.0,
Allonnes|5.6298181916e-05|47.96861, 0.16056,
Origo|5.6298181916e-05|3.4852, 31.90152,
Cambria County|5.6298181916e-05|40.49529, -78.7137,
Haute-Normandie|0.000191036686912|49.41667, 1.0,
Koyuk Airport|0.000560597249542|64.93389, -161.15806,
Prairie Hill|5.6298181916e-05|34.59396, -99.54426,
Mon State|0.000104057353644|16.25, 97.75,
Concordia|0.000491905995088|22.46667, -79.56667,
Delmarva Peninsula|5.6298181916e-05|38.50012, -75.49964,
City of North River|0.000104057353644|46.95034, -96.80182,
Little Cottonwood Creek Valley|5.6298181916e-05|40.60439, -111.82938,
Kanawha County|5.6298181916e-05|38.33657, -81.52812,
Corunna|0.000148593529336|42.98197, -84.11775,
Santa Barbara County|0.00183975023958|34.53834, -120.03078,
Westport|0.000148593529336|41.14149, -73.3579,
Canyonlands Field|5.6298181916e-05|38.75914, -109.74707,
Sioux County|5.6298181916e-05|43.08262, -96.17788,
Odessa|0.000231923490435|46.47747, 30.73262,
Nafferton|5.6298181916e-05|54.02116, -0.41262,
Tuscaloosa County|0.000491905995088|33.28955, -87.52503,
Erlangen|5.6298181916e-05|49.59099, 11.00783,
Philadephia Assembly of God Church|0.000104057353644|36.12676, -95.92249,
Wells Creek Basin|5.6298181916e-05|36.382, -87.66668,
South Carolina|0.00338069072101|34.00043, -81.00009,
Groß Helle|5.6298181916e-05|53.57764, 13.05671,
Canutuan|0.000104057353644|16.25, 121.21667,
Duke Street Rainforest|0.000104057353644|-12.45191, 130.84196,
Rapid Creek|5.6298181916e-05|-12.38042, 130.85919,
Mizuno-eki|5.6298181916e-05|35.2242, 137.06942,
Village of Questa|0.000104057353644|36.71146, -105.59355,
Republic of Kenya|0.00232134847411|1.0, 38.0,
Pondicherry Airport|5.6298181916e-05|11.9687, 79.8101,
City of Willow City|5.6298181916e-05|48.60449, -100.29327,
Charon Point Conservation Park|5.6298181916e-05|-22.42093, 149.83913,
Nesowadnehunk Field Camp|0.000104057353644|45.9731, -69.08588,
Plaquemines Parish|0.000310185160429|29.38066, -89.48191,
Loretta Heights|5.6298181916e-05|31.49045, -84.11935,
Haruku|5.6298181916e-05|-3.60341, 128.41878,
Shattuckville|5.6298181916e-05|42.63758, -72.72648,
Eberl|5.6298181916e-05|47.80682, 11.80767,
Dartmouth|0.000231923490435|50.3522, -3.5794,
Colditz|5.6298181916e-05|51.12821, 12.80295,
Deer Island|5.6298181916e-05|45.93123, -122.84372,
Brahmapur|5.6298181916e-05|19.31151, 84.7929,
St. Lawrence River|0.000191036686912|49.66683, -64.49869,
Ann Arbor|0.000271570028108|42.27756, -83.74088,
Lake Estes Dam|5.6298181916e-05|33.61011, -84.50826,
Hondo Municipal Airport|5.6298181916e-05|29.35677, -99.1691,
Whitby|0.000104057353644|54.48774, -0.61498,
Bible Hill|5.6298181916e-05|45.36685, -63.28198,
Payroll Building|5.6298181916e-05|35.08394, -106.61919,
Ratnagiri|5.6298181916e-05|17.0, 73.5,
Byhalia|5.6298181916e-05|34.87232, -89.69064,
Cape Romano Shoals|5.6298181916e-05|25.84205, -81.66314,
Wilhelmshaven|5.6298181916e-05|53.52998, 8.11253,
Bumbat|5.6298181916e-05|46.49674, 104.11777,
San Luis Creek Area Campground|5.6298181916e-05|37.09411, -121.06298,
City of Wolfforth|5.6298181916e-05|33.5146, -102.00667,
Moscow Oblast|0.00163606638418|55.75, 37.5,
Rayong|0.000271570028108|12.68095, 101.25798,
Coombe Bissett|5.6298181916e-05|51.03632, -1.84578,
Saint Clair River Historical Marker|5.6298181916e-05|42.64695, -82.51387,
Olympia|0.000104057353644|47.03787, -122.9007,
Kingdom of Swaziland|0.000271570028108|-26.5, 31.5,
Bern|0.000148593529336|46.94809, 7.44744,
Onahama|5.6298181916e-05|36.95, 140.9,
Salt Lake City|0.00193902375456|40.76078, -111.89105,
Abukuma Kōchi|5.6298181916e-05|37.5, 140.75,
Whitehead|5.6298181916e-05|-30.21667, 121.75,
Catawba River|5.6298181916e-05|34.46681, -80.88897,
Iquique|0.000271570028108|-20.22036, -70.13913,
Parkersburg|5.6298181916e-05|39.26674, -81.56151,
Waksman Institute of Microbiology|5.6298181916e-05|40.52278, -74.47167,
Udon Thani|5.6298181916e-05|17.41567, 102.78589,
Town of Monetta|5.6298181916e-05|33.84972, -81.60964,
Tōr Kham Khwaṟ|5.6298181916e-05|34.19046, 71.06926,
Friday Harbor|0.000148593529336|48.53427, -123.01712,
Değirmenözü|5.6298181916e-05|41.59423, 33.49765,
Bloomington|0.000191036686912|39.16533, -86.52639,
Iwaki|5.6298181916e-05|37.05, 140.88333,
Republic of France|0.00856192390229|46.0, 2.0,
Higgs|5.6298181916e-05|35.60627, -77.38858,
Oregon|0.00517763468797|44.00013, -120.50139,
Pournoy-la-Grasse|5.6298181916e-05|49.01472, 6.22111,
R.A. Apffel Park|0.00128790088925|29.33274, -94.73297,
Kingston South East|0.000104057353644|-36.83073, 139.8522,
Eastabuchie|5.6298181916e-05|31.43545, -89.28339,
Bezirk Küssnacht|0.000231923490435|47.08611, 8.44444,
Town of Midway|0.000104057353644|35.97506, -80.2201,
Harden|0.000104057353644|-34.62874, 148.40572,
People’s Republic of China|0.0112694544877|35.0, 105.0,
Reynolds County|0.000191036686912|37.36233, -90.96908,
Helena Valley Northeast|0.000148593529336|46.69882, -111.95207,
Territory of Christmas Island|0.000310185160429|-10.5, 105.66667,
Göteborg|5.6298181916e-05|57.70716, 11.96679,
Dewey County|0.000310185160429|45.15662, -100.87186,
Tūt-e Makah|5.6298181916e-05|33.66549, 65.79107,
Wingdale|0.000148593529336|41.64704, -73.56818,
Kassou|5.6298181916e-05|11.58235, -2.0464,
Baseline Road|0.000627522584639|6.9258, 79.877,
Dakshin Patenga|5.6298181916e-05|22.25438, 91.79484,
Jewish Community of Flathead Valley|0.000191036686912|48.19579, -114.31291,
Revelstoke|5.6298181916e-05|50.98317, -118.2023,
Town of Great Valley|5.6298181916e-05|42.19661, -78.63578,
San Jacinto County|0.000104057353644|30.57953, -95.1669,
Taku River|5.6298181916e-05|58.58268, -133.65362,
La Nopalera (La Siberia)|0.000104057353644|19.46982, -98.85919,
City of Burrton|5.6298181916e-05|38.0238, -97.67105,
Sierra Urapan Tepuy|5.6298181916e-05|6.18444, -61.33111,
Yakutat City and Borough|0.000384877538772|59.66667, -139.13333,
Overview Gardens|5.6298181916e-05|39.714, -75.5652,
Washington County|5.6298181916e-05|45.03873, -92.88396,
Maitland|0.000104057353644|-32.73308, 151.5574,
City of Attapulgus|0.000104057353644|30.75439, -84.48473,
Yorktown Heights|5.6298181916e-05|41.27093, -73.77763,
Village of Slate Springs|5.6298181916e-05|33.74171, -89.37517,
Donnay|5.6298181916e-05|48.95361, -0.41722,
East Banaba Batangas|0.000231923490435|13.8104, 121.0584,
Wardha|0.000104057353644|20.83333, 78.6,
Town of Limon|5.6298181916e-05|39.26503, -103.69007,
Cuyama Valley High School|5.6298181916e-05|34.94375, -119.67476,
New England District|0.00292276887389|-30.51667, 151.65,
Donetsk|5.6298181916e-05|48.023, 37.80224,
Salem|0.000456809330976|44.9429, -123.0351,
Kobe|0.000310185160429|34.6913, 135.183,
Case Pozzi|0.000104057353644|44.71603, 10.48128,
Springerville|0.000104057353644|34.13355, -109.28834,
Hokkaido|0.000310185160429|43.06451, 141.3466,
Yell County|0.000104057353644|35.0026, -93.41125,
Kreis Minden-Lübbecke|5.6298181916e-05|52.33333, 8.75,
Healdsburg|0.000104057353644|38.61047, -122.86916,
Elenga|0.000104057353644|-13.10639, 15.47694,
Chiba|0.000560597249542|35.6, 140.11667,
Grays River|5.6298181916e-05|46.35622, -123.60931,
Miami County|0.00334008986727|40.05345, -84.22885,
Howard Johnson Macro Plaza Hotel Monterrey|5.6298181916e-05|25.71936, -100.35193,
Federation of Saint Kitts and Nevis|0.000491905995088|17.33333, -62.75,
City of Sidney|0.000104057353644|40.2891, -84.1669,
Lindenberg i.Allgäu|5.6298181916e-05|47.5969, 9.8697,
Campbeltown|5.6298181916e-05|55.42583, -5.60764,
Graham County|0.000148593529336|32.93272, -109.88744,
Oaxaca de Juárez|0.000148593529336|17.06542, -96.72365,
Town of Elkton|0.000104057353644|39.60557, -75.82154,
Colonia Ernesto Zedillo|5.6298181916e-05|20.16123, -98.45873,
Hanford|5.6298181916e-05|36.32745, -119.64568,
Wanblee|5.6298181916e-05|43.56944, -101.66042,
Iten|5.6298181916e-05|0.65392, 35.49738,
Kipling|5.6298181916e-05|50.10003, -102.6343,
Yellowstone County|0.000271570028108|45.93725, -108.27435,
Port Kembla|0.000310185160429|-34.4818, 150.9012,
Weifang|5.6298181916e-05|36.71, 119.10194,
Sankt Heinrich|5.6298181916e-05|47.82469, 11.33762,
Republic of Macedonia|0.00163606638418|41.66667, 21.75,
Makati City|0.000104057353644|14.5548, 121.0193,
Great Smokies|5.6298181916e-05|35.59361, -82.58234,
Buis-sur-Damville|5.6298181916e-05|48.8313, 1.1222,
Youanmi|5.6298181916e-05|-28.61093, 118.8281,
Kingdom of Morocco|0.00252732530299|32.0, -6.0,
Padang|5.6298181916e-05|-0.94924, 100.35427,
Keevil|5.6298181916e-05|51.32357, -2.11071,
Tongchuan|0.000191036686912|31.09407, 105.08731,
Republic of Trinidad and Tobago|0.0035610543959|11.0, -61.0,
Kabupaten Kampar|0.000231923490435|0.33333, 101.5,
Erik Nielsen Whitehorse International Airport|0.000148593529336|60.70955, -135.06727,
Maadi|5.6298181916e-05|-17.83333, 146.0,
Handa|5.6298181916e-05|34.88333, 136.93333,
Leuthold Granite Quarry|0.000104057353644|44.63553, -88.98677,
Rondônia|5.6298181916e-05|-11.0, -63.0,
Gansu Sheng|0.000231923490435|37.75, 102.75,
Lawrence County|0.000271570028108|40.99127, -80.33419,
Greybull River|5.6298181916e-05|44.47079, -108.04982,
Changwat Satun|0.000148593529336|6.83333, 100.0,
Canyonville - South Umpqua Fire Department|5.6298181916e-05|42.93195, -123.28147,
Lake Mead National Recreation Area|0.000104057353644|36.50025, -114.37609,
Tejon Ranch|5.6298181916e-05|34.87398, -118.88802,
Coihaique|5.6298181916e-05|-45.57524, -72.06619,
Big Island|0.000271570028108|-34.4902, 150.92619,
C.P. Huanja|0.000271570028108|-9.43786, -77.55976,
Lawrenceburg|5.6298181916e-05|38.0373, -84.89662,
Guelph|0.000104057353644|43.54594, -80.25599,
HVDC Thailand-Malaysia - Crossing of border between Thailand and Malaysia|5.6298181916e-05|6.52981, 100.40304,
Landreth Park|5.6298181916e-05|37.09645, -94.50967,
Noshiro|0.000104057353644|40.20838, 140.0274,
Galveston County|0.00117562593559|29.37997, -94.86267,
The World Bank|5.6298181916e-05|38.89956, -77.0422,
City of Sterling Heights|0.000148593529336|42.58099, -83.03037,
Corsicana|5.6298181916e-05|32.09543, -96.46887,
Mikkaichi|0.000104057353644|38.9988, 141.68393,
Jefferson County|0.000271570028108|33.55431, -86.89649,
Amargosa|5.6298181916e-05|-13.0497, -39.6072,
Leighton|5.6298181916e-05|34.70092, -87.52892,
Village of Hatch|5.6298181916e-05|32.65876, -107.18261,
Osage Plains|5.6298181916e-05|37.99972, -94.60833,
Murfreesboro|5.6298181916e-05|35.84562, -86.39027,
Newfoundland and Labrador|0.00106044562567|52.0, -56.0,
Valenciennes|0.000104057353644|50.35, 3.53333,
United States Government Causeway (historical)|5.6298181916e-05|38.89872, -77.06692,
Albuquerque|0.00126008658667|35.08449, -106.65114,
Foça|5.6298181916e-05|38.6703, 26.75656,
Zhongyuan|5.6298181916e-05|19.14787, 110.46759,
King George Island|5.6298181916e-05|-62.38333, -59.11667,
Wilkes-Barre|5.6298181916e-05|41.24591, -75.88131,
Ekama|5.6298181916e-05|2.47326, 23.25322,
Ciudad Autónoma de Buenos Aires|5.6298181916e-05|-34.6, -58.45,
Karachi|0.000491905995088|24.9056, 67.0822,
Houghton County|0.000191036686912|46.99155, -88.65206,
Sandersville|0.000271570028108|32.98154, -82.81014,
Kovdor|0.000310185160429|67.56616, 30.47576,
Haro Strait Range|5.6298181916e-05|48.56074, -123.35591,
Coatzacoalcos|5.6298181916e-05|18.13346, -94.44242,
Midwestern Heliport|0.000148593529336|40.77811, -81.53457,
Cuttack|0.000148593529336|20.5, 86.25,
Iwerne Minster|0.000104057353644|50.92893, -2.18234,
Brink|5.6298181916e-05|53.25, 8.2,
Hempsted|5.6298181916e-05|51.85, -2.26667,
Las Cruces|0.000231923490435|32.31232, -106.77834,
North Conway|5.6298181916e-05|44.05368, -71.1284,
Christmas Valley|0.000104057353644|43.23625, -120.63693,
Macau Special Administrative Region|0.000148593529336|22.15778, 113.55972,
Santa Claus|0.000104057353644|38.12005, -86.91416,
Abja-Paluoja|5.6298181916e-05|58.12528, 25.34972,
Ladon|5.6298181916e-05|48.00278, 2.53889,
Singleton|5.6298181916e-05|-32.56742, 151.16603,
City of Kotlik|0.000148593529336|63.03025, -163.55745,
Republic of Cyprus|0.000191036686912|35.0, 33.0,
Atlantic City|0.000191036686912|39.36428, -74.42293,
Johnsonville Township|0.000148593529336|6.35849, -10.68432,
Mandovi|5.6298181916e-05|15.49465, 73.82289,
Clark Atlanta University Police Department|5.6298181916e-05|33.74872, -84.41133,
Mukilteo|0.000191036686912|47.94454, -122.30458,
Hong Kong Special Administrative Region|0.000456809330976|22.25, 114.16667,
Auke Bay|5.6298181916e-05|58.38333, -134.65972,
Village of Westhampton Beach|5.6298181916e-05|40.80825, -72.64559,
Lyttelton|5.6298181916e-05|-43.60314, 172.71765,
North Shore|0.000104057353644|-36.8, 174.75,
Narita International Airport|0.000191036686912|35.76472, 140.38639,
Central States Scout Museum|5.6298181916e-05|38.18238, -99.0988,
Islip|0.000191036686912|40.72982, -73.21039,
Urbana|0.000560597249542|45.19278, 11.4449,
Cumberland River Reserve|5.6298181916e-05|-38.57264, 143.94681,
Ponce|0.000104057353644|18.01108, -66.61406,
Longjiang|5.6298181916e-05|47.33072, 123.17816,
Shady Grove|5.6298181916e-05|35.94426, -95.09496,
Marinette County|0.000104057353644|45.3509, -88.00222,
Municipio Valdez|5.6298181916e-05|10.57945, -62.30029,
Town of Star Valley|5.6298181916e-05|34.26106, -111.2197,
Tachibana|5.6298181916e-05|40.31331, 141.19149,
Calvinia|5.6298181916e-05|-31.47069, 19.77601,
Newport Beach|5.6298181916e-05|33.61891, -117.92895,
Lesica|5.6298181916e-05|50.14633, 16.59073,
Pesola|5.6298181916e-05|63.93912, 23.8719,
South Florida Reception Center|0.000941970395478|25.80732, -80.42339,
Commonwealth of The Bahamas|0.00161008545819|25.04082, -77.37122,
Gouverneur Sept-Iles|0.000148593529336|50.2181, -66.3816,
Belgaum|5.6298181916e-05|15.85212, 74.50447,
Henry Oleson|5.6298181916e-05|41.12439, -112.09272,
Grenada|0.00042115192993|12.11667, -61.66667,
Austin|0.00137038753997|30.26715, -97.74306,
Lumby Torp|0.000104057353644|55.46628, 10.36313,
Lawrenceville|0.000104057353644|45.43362, -72.34675,
Neosho Hugh Robinson Airport|5.6298181916e-05|36.80659, -94.39114,
Gemeente Noordwijk|5.6298181916e-05|52.26953, 4.46354,
City of Medford|0.000310185160429|42.3372, -122.85364,
Bolstad|5.6298181916e-05|58.57443, 12.58045,
City of Pelican Bay|5.6298181916e-05|32.92275, -97.51892,
Borough of Pitcairn|5.6298181916e-05|40.40778, -79.77634,
Yixing|5.6298181916e-05|37.3376, 113.53926,
Mandalay|0.000148593529336|21.97473, 96.08359,
Pollock Pines|0.000347917333072|38.76138, -120.58911,
Elliott Bay|5.6298181916e-05|-42.98, 145.56,
San Luis|5.6298181916e-05|-33.29501, -66.33563,
Dorval|0.000148593529336|45.4473, -73.75335,
Hotel Atlantico CT|0.000347917333072|42.40263, -8.8503,
Apalachicola River Water Management Area|0.000104057353644|30.12613, -85.11682,
